store_name,category,rating,visited_review,blog_review,address,taste_value,menu
카페아라,"<selenium.webdriver.remote.webelement.WebElement (session=""0e0b223148fc359cb602711136e1992f"", element=""f.BE5AF0BE8A1CADA6DBAF60C1D7873A40.d.EBD35CA8F30BE3DC69F0CA0AE0E4BD35.e.84960"")>",0.0,방문자 리뷰 208,블로그 리뷰 62,경기 수원시 영통구 청명로21번길 19 1층,0.0,"메뉴: 카페라떼, 가격: 5,600원
메뉴: 바닐라라떼, 가격: 5,900원
메뉴: 에스프레소, 가격: 4,500원
메뉴: 연유라떼, 가격: 5,900원
메뉴: 카푸치노, 가격: 5,600원
메뉴: 아이스크림라떼, 가격: 6,400원
메뉴: 카라멜 마키아토, 가격: 5,900원
메뉴: 카페모카, 가격: 5,900원
메뉴: 헤이즐넛라떼, 가격: 5,900원
메뉴: 아포가토, 가격: 6,200원
메뉴: 카페라떼, 가격: 5,600원
메뉴: 아메리카노, 가격: 4,900원
메뉴: 크림롱블랙, 가격: 6,400원
메뉴: 조스스무디, 가격: 6,900원
메뉴: 메론크림소다, 가격: 6,900원
메뉴: 블루크림소다, 가격: 6,900원
메뉴: 블루아라, 가격: 6,900원
메뉴: 핑크아라, 가격: 5,900원
메뉴: 콜드브루(디카페인), 가격: 5,900원
메뉴: 콜드브루(ARA블렌딩), 가격: 5,500원
메뉴: 콜드브루라떼, 가격: 6,900원
메뉴: 초코라떼, 가격: 5,900원
메뉴: 아이스크림, 가격: 5,900원
메뉴: 미숫가루, 가격: 5,900원
메뉴: 토피넛라떼, 가격: 5,900원
메뉴: 자색고구마라떼, 가격: 5,900원
메뉴: 그린티라떼, 가격: 5,900원
메뉴: 프라페, 가격: 6,900원
메뉴: 레몬티, 가격: 6,400원
메뉴: 자몽티, 가격: 6,400원
메뉴: 허브티, 가격: 5,900원
메뉴: 레드 하와이안 아이스티, 가격: 5,900원
메뉴: 페퍼민트 피치 아이스티, 가격: 5,500원
메뉴: 유자차, 가격: 6,400원
메뉴: 리얼 바나나 우유, 가격: 6,800원
메뉴: 키위 생과일 주스, 가격: 6,800원
메뉴: 천연꿀 토마토주스, 가격: 6,800원
메뉴: 죠리퐁스무디, 가격: 6,800원
메뉴: 코코넛스무디, 가격: 6,800원
메뉴: 딸기바나나스무디, 가격: 7,400원
메뉴: 딸기요거트스무디, 가격: 6,800원
메뉴: 초코바나나스무디, 가격: 7,400원
메뉴: 플레인요거트스무디, 가격: 6,800원
메뉴: 블루베리요거트스무디, 가격: 6,800원
메뉴: 망고요거트스무디, 가격: 6,800원
메뉴: 에이드, 가격: 6,500원
메뉴: 카야토스트+아메리카노, 가격: 9,000원
메뉴: 에그타르트+아메리카노, 가격: 6,900원
메뉴: 오레오우유, 가격: 6,900원
메뉴: 딸기 티라미수, 가격: 6,900원
메뉴: 티라미수, 가격: 6,900원
메뉴: 번트 치즈, 가격: 6,900원
메뉴: 얼그레이 가또쇼콜라, 가격: 6,900원
메뉴: 당근, 가격: 6,900원
메뉴: 헤이즐넛초콜릿, 가격: 6,900원
메뉴: 플레인 크로플, 가격: 5,800원
메뉴: 쿠키, 가격: 4,800원
메뉴: 아이스크림 크로플, 가격: 6,800원
메뉴: 허니브레드, 가격: 6,900원
메뉴: 에그타르트, 가격: 2,800원
메뉴: 카야토스트, 가격: 5,400원
메뉴: 스콘, 가격: 3,800원
메뉴: 러스크, 가격: 5,500원
메뉴: 휘낭시에, 가격: 3,000원
메뉴: 잼, 가격: 1,500원
메뉴: 머랭쿠키, 가격: 5,000원
메뉴: 빨미까레, 가격: 4,500원
메뉴: 초코가나슈, 가격: 3,800원
메뉴: 마들렌, 가격: 3,000원"
차츰,술집,별점 4.75,방문자 리뷰 204,블로그 리뷰 253,경기 수원시 영통구 청명북로7번길 13 1층,0.0,"메뉴: 다양한 술과 음식을 제공합니다., 가격: 변동
메뉴: 하몽, 가격: 34,000원
메뉴: 부채살 스테이크, 가격: 32,000원
메뉴: 뽈뽀, 가격: 27,000원
메뉴: 라자냐, 가격: 24,000원
메뉴: 수제 떡갈비, 가격: 20,000원
메뉴: 바질간장수육, 가격: 20,000원
메뉴: 꽃게 버터구이, 가격: 19,000원
메뉴: 문어가라아게, 가격: 19,000원
메뉴: 게내장 크림 파스타, 가격: 19,000원
메뉴: 카프레제, 가격: 18,000원
메뉴: 페퍼로니 매콤파스타, 가격: 18,000원
메뉴: 명란 마늘기름 파스타, 가격: 17,000원
메뉴: 연어스테이크 레몬버터파스타, 가격: 18,000원
메뉴: 굴튀김, 가격: 17,000원"
마구산다람쥐,요리주점,0.0,방문자 리뷰 69,블로그 리뷰 11,경기 수원시 영통구 청명남로4번길 21-13 1층 101호,0.0,"메뉴: (신메뉴)왕만두 모듬 버섯 전골, 가격: 28,000원
메뉴: 경희하이볼, 가격: 7,000원
메뉴: (한정)묵은지 감태 육회, 가격: 26,000원
메뉴: 항정살 크림 파스타, 가격: 17,000원
메뉴: 해물치즈떡볶이, 가격: 18,000원
메뉴: 명란듬뿍 크림우동, 가격: 16,000원
메뉴: (한정)유자숙성 연어사시미, 가격: 20,000원
메뉴: 바삭한새우튀김, 가격: 12,000원
메뉴: 트러플 감자튀김, 가격: 9,000원
메뉴: 왕귀여운 감자샐러드, 가격: 7,000원
메뉴: 고소한 우삼겹 숙주볶음, 가격: 18,000원
메뉴: 미나리 통새우전, 가격: 20,000원
메뉴: 탱커레이 진토닉, 가격: 10,000원
메뉴: 영통하이볼, 가격: 7,000원
메뉴: 광양매실하이볼, 가격: 7,000원"
이가네양꼬치 영통점,양꼬치,별점 4.61,방문자 리뷰 490,블로그 리뷰 560,"경기 수원시 영통구 청명남로28번길 2 아이텐텐빌딩 109호, 110호",0.0,"메뉴: 양 왕갈비 (260g), 가격: 27,000원
메뉴: 양 등심꼬치(230g), 가격: 22,000원
메뉴: 양갈비살, 가격: 22,000원
메뉴: 양꼬치, 가격: 18,000원
메뉴: 꿔바로우, 가격: 20,000원
메뉴: 가지요리, 가격: 20,000원
메뉴: 어향가지, 가격: 20,000원
메뉴: 마파두부, 가격: 15,000원
메뉴: 토마토계란볶음, 가격: 15,000원
메뉴: 토마토계란탕, 가격: 13,000원
메뉴: 훈둔(만두국), 가격: 7,000원
메뉴: 온면, 가격: 7,000원
메뉴: 볶음밥, 가격: 7,000원"
고메스퀘어 영통점,"일식,초밥뷔페",0.0,"방문자 리뷰 2,003","블로그 리뷰 1,058",경기 수원시 영통구 청명남로 40 키넥스빌딩 5층,0.0,
콜스커피,카페,별점 4.69,방문자 리뷰 322,블로그 리뷰 335,경기 수원시 영통구 매영로415번길 56-9 1층,0.0,
초밥쟁이 영통점,"초밥,롤",별점 4.48,"방문자 리뷰 1,023",블로그 리뷰 341,경기 수원시 영통구 반달로 98 1층 초밥쟁이,0.0,"메뉴: 연어만 12p(12p), 가격: 22,000원
메뉴: 연어만 12p(10p), 가격: 20,000원
메뉴: 모듬초밥12p, 가격: 19,000원
메뉴: 새우모듬초밥12p, 가격: 17,000원
메뉴: 오늘의 초밥10p, 가격: 15,000원
메뉴: 오늘의 초밥10p, 가격: 15,000원
메뉴: 모듬초밥12p, 가격: 19,000원
메뉴: 특선초밥14p, 가격: 28,000원
메뉴: 새우모듬초밥12p, 가격: 17,000원
메뉴: 쭌이초밥(어린이초밥) 8p(8P), 가격: 9,000원
메뉴: 광어만 12p(12p), 가격: 21,000원
메뉴: 연어만 12p(12p), 가격: 22,000원
메뉴: 연어만 12p(10p), 가격: 20,000원
메뉴: 광어반 연어반 12p(6P+6P), 가격: 21,000원
메뉴: 김치광어만 12p, 가격: 22,000원
메뉴: 어묵우동, 가격: 7,500원
메뉴: 냉소바, 가격: 8,000원
메뉴: 회덮밥, 가격: 12,000원
메뉴: 미니우동, 가격: 2,000원
메뉴: 모듬사시미26p(26p), 가격: 38,000원
메뉴: 연어사시미(20P), 가격: 34,000원
메뉴: 수제새우튀김 5p(5P), 가격: 5,000원
메뉴: 왕새우튀김(1P), 가격: 3,000원
메뉴: 치킨가라아게7p(7P), 가격: 5,000원
메뉴: 타코야끼(8P), 가격: 5,000원
메뉴: 감자고로케6p(5P), 가격: 6,000원
메뉴: 광어, 가격: 2,100원
메뉴: 간장새우, 가격: 1,600원
메뉴: 생새우, 가격: 1,500원
메뉴: 참치, 가격: 2,000원
메뉴: 참다랑어대뱃살, 가격: 5,500원
메뉴: 음료수(사이다), 가격: 2,000원
메뉴: 음료수(펩시콜라), 가격: 2,000원
메뉴: 음료수(탐스제로(파인애플)), 가격: 2,000원"
고씨커피,"카페,디저트",별점 4.72,방문자 리뷰 365,블로그 리뷰 303,경기 수원시 영통구 매영로415번길 56-3 1층 고씨커피,0.0,"메뉴: 딸기 크로플 2p, 가격: 12,000원
메뉴: 흑임자 크로플 2p, 가격: 10,500원
메뉴: 아몬드슈페너(only ice), 가격: 6,300원
메뉴: 흑임자슈페너(only ice), 가격: 6,300원
메뉴: 히비스커스 패션티(only ice), 가격: 6,000원
메뉴: 플레인 크로플 2p, 가격: 8,500원
메뉴: 로투스 크로플 2p, 가격: 9,500원
메뉴: 브라운치즈 크로플 2p, 가격: 10,500원
메뉴: 바질크림치즈 1p, 가격: 6,500원
메뉴: 디카페인 변경, 가격: 500원"
황소가한우곱창&전골,"곱창,막창,양",0.0,방문자 리뷰 372,블로그 리뷰 171,경기 수원시 영통구 청명남로28번길 20 플러스타운빌딩 108호,0.0,
구이몽 영통분점,"육류,고기요리",별점 4.59,방문자 리뷰 181,"블로그 리뷰 1,200",경기 수원시 영통구 청명남로34번길 21 1층,0.0,"메뉴: 와규갈비살, 가격: 19,800원
메뉴: 와규소한마리, 가격: 24,900원
메뉴: 와규 안심추리, 가격: 21,800원
메뉴: 와규안창살, 가격: 24,800원
메뉴: 와규꽃살, 가격: 33,800원
메뉴: 와규 소한마리 3인(450g), 가격: 73,700원
메뉴: 와규 소한마리 4인 (600g), 가격: 98,600원
메뉴: 한우 갈비살, 가격: 22,800원
메뉴: 한우등심, 가격: 24,800원
메뉴: 한우 소한마리, 가격: 26,900원
메뉴: 한우 꽃살, 가격: 33,800원
메뉴: 한우 소한마리 (4인) 480g, 가격: 106,600원
메뉴: 한우 소한마리 3인 360g, 가격: 79,700원
메뉴: 삼겹살, 가격: 12,900원
메뉴: 치즈구이, 가격: 10,000원"
이리제,"카페,디저트",0.0,방문자 리뷰 52,블로그 리뷰 35,경기 수원시 영통구 영일로 8 1층 102호,0.0,"메뉴: 딸기 생크림 케이크 (보틀), 가격: 11,000원
메뉴: 커스타드 푸딩, 가격: 5,000원
메뉴: 소금초코 휘낭시에, 가격: 3,000원
메뉴: 바스크 치즈케이크, 가격: 6,500원
메뉴: 에그타르트, 가격: 3,500원
메뉴: 휘낭시에, 가격: 2,800원
메뉴: 피칸카라멜 휘낭시에, 가격: 3,000원
메뉴: 바닐라 까눌레, 가격: 3,000원
메뉴: 솔티카라멜 까눌레, 가격: 3,000원
메뉴: 아메리카노, 가격: 3,000원
메뉴: 헤이즐넛 아메리카노, 가격: 3,500원
메뉴: 카페라떼, 가격: 3,500원
메뉴: 바닐라 라떼, 가격: 4,000원
메뉴: 헤이즐넛 라떼, 가격: 4,000원
메뉴: 수제청 레몬에이드, 가격: 4,500원"
수산장 수원영통점,이자카야,0.0,방문자 리뷰 73,블로그 리뷰 19,경기 수원시 영통구 청명남로28번길 20 1층 119호,0.0,
대덕골보쌈칼국수 수원직영점,"족발,보쌈",별점 4.41,"방문자 리뷰 1,069",블로그 리뷰 142,경기 수원시 영통구 청명로77번길 28 대덕골보쌈칼국수 수원점,0.0,"메뉴: 마늘정식 (점심메뉴), 가격: 12,000원
메뉴: 보쌈정식 (점심메뉴), 가격: 11,000원
메뉴: 대덕보쌈 소, 가격: 32,000원
메뉴: 굴보쌈 중, 가격: 43,000원
메뉴: 모듬보쌈 소, 가격: 39,000원
메뉴: 홍어삼합 중, 가격: 43,000원
메뉴: 고기만두, 가격: 6,000원
메뉴: 새우만두, 가격: 4,000원
메뉴: 해물칼국수, 가격: 9,000원
메뉴: 불고기+냉면, 가격: 12,000원
메뉴: 특 보쌈, 가격: 62,000원"
고브런,양식,0.0,방문자 리뷰 575,블로그 리뷰 192,경기 수원시 영통구 반달로 60 1층 상가,0.0,"메뉴: 클래식 브런치+(커피or에이드 택1), 가격: 18,000원
메뉴: 라자냐, 가격: 21,000원
메뉴: 트러플 까르보나라, 가격: 18,000원
메뉴: 블루크랩 리조또, 가격: 17,000원
메뉴: 버섯 크림 파스타, 가격: 19,000원
메뉴: 쉬림프 로제, 가격: 18,000원
메뉴: 부라타치즈 토마토 파스타, 가격: 18,000원
메뉴: 살치살 크림 리조또, 가격: 22,000원
메뉴: 잠봉뵈르파스타, 가격: 18,000원
메뉴: 하몽 그릭요거트 피자, 가격: 23,000원
메뉴: 버섯 잠봉 피자, 가격: 21,000원
메뉴: 옥수수 쉬림프 피자, 가격: 22,000원
메뉴: 마르게리따, 가격: 19,000원
메뉴: 바질페스토 피자, 가격: 22,000원
메뉴: 그릭요거트 잠봉, 가격: 14,000원"
영통맛집 야들야들한보약족발 수원영통점,"족발,보쌈",0.0,"방문자 리뷰 3,037",블로그 리뷰 657,경기 수원시 영통구 청명로77번길 33,0.0,
보영만두 영통직영점,분식,별점 4.28,"방문자 리뷰 2,483",블로그 리뷰 364,경기 수원시 영통구 청명남로28번길 2,0.0,"메뉴: 우동, 가격: 7,000원
메뉴: 고기군만두, 가격: 8,000원
메뉴: 쫄면(안매운맛, 중간맛, 매운맛), 가격: 8,000원
메뉴: 고기찐만두, 가격: 7,000원
메뉴: 김치찐만두, 가격: 7,000원
메뉴: 고기떡만두국, 가격: 9,000원
메뉴: 김치떡만두국, 가격: 9,000원
메뉴: 떡국, 가격: 9,000원
메뉴: 비빔밥, 가격: 9,000원
메뉴: 물냉면, 가격: 8,000원
메뉴: 비빔냉면, 가격: 8,000원
메뉴: 고기만두국, 가격: 9,000원
메뉴: 김치만두국, 가격: 9,000원"
비금도,한정식,0.0,방문자 리뷰 168,블로그 리뷰 23,경기 수원시 영통구 청명로21번길 20 보은빌딩 1층,0.0,"메뉴: 스페셜코스(1인), 가격: 100,000원
메뉴: 민어회코스1인 (여름), 가격: 100,000원
메뉴: 대방어회코스1인(겨울), 가격: 80,000원
메뉴: 5인코스, 가격: 325,000원
메뉴: A세트(4인코스), 가격: 260,000원
메뉴: B세트(3인코스), 가격: 195,000원
메뉴: C세트(2인코스), 가격: 130,000원
메뉴: 비금도정식(낮코스1인), 가격: 35,000원
메뉴: 보리굴비정식(1인), 가격: 27,000원
메뉴: 간장게장정식(1인), 가격: 40,000원
메뉴: 꼬막정식(1인) - 점심메뉴, 가격: 13,000원
메뉴: 고등어묵은지조림 - 점심메뉴, 가격: 11,000원
메뉴: 고등어구이 - 점심메뉴, 가격: 18,000원
메뉴: 동태탕 - 점심메뉴, 가격: 11,000원
메뉴: 회덮밥 - 점심메뉴, 가격: 11,000원"
벌교집 남도음식,"해물,생선요리",0.0,방문자 리뷰 231,블로그 리뷰 66,경기 수원시 영통구 영일로6번길 7,0.0,"메뉴: 꼬막비빔밥, 가격: 13,000원
메뉴: 간장게장정식, 가격: 35,000원
메뉴: 보리굴비정식, 가격: 27,000원
메뉴: 꼬막정식, 가격: 22,000원
메뉴: 꼬막전, 가격: 30,000원
메뉴: 꼬막간장양념, 가격: 30,000원
메뉴: 꼬막회무침, 가격: 30,000원
메뉴: 병어조림(대), 가격: 100,000원
메뉴: 민어지리/민어탕, 가격: 25,000원
메뉴: 홍어애탕, 가격: 60,000원
메뉴: 도다리쑥국, 가격: 25,000원
메뉴: 민어, 가격: 150,000원
메뉴: 모듬회, 가격: 120,000원
메뉴: 감성돔, 가격: 변동"
징기스 영통점,양갈비,0.0,방문자 리뷰 572,"블로그 리뷰 2,205",경기 수원시 영통구 청명남로12번길 16 1층 징기스 영통점,0.0,
수원의아침 본점,베이커리,별점 4.38,"방문자 리뷰 2,459",블로그 리뷰 864,경기 수원시 영통구 매영로345번길 95 1층 수원의아침 (한스 뒤),0.0,
나쿠펜다,"카페,디저트",0.0,방문자 리뷰 646,블로그 리뷰 265,"경기 수원시 영통구 반달로 94 1, 2층",0.0,"메뉴: 핸드드립, 가격: 6,000~8,500원
메뉴: 원두판매(100g/200g), 가격: 7,000~20,000원
메뉴: 드립백, 가격: 7,500~11,000원
메뉴: 아메리카노(Hot/ Iced), 가격: 4,500~5,000원
메뉴: 라떼(모카,바닐라,캬라멜), 가격: 5,500~6,000원
메뉴: 얼그레이 아인슈페너,얼그레이 크림라떼, 가격: 6,000원
메뉴: 디카페인, 가격: 5,000~6,500원
메뉴: 브런치, 가격: 13,000~14,000원
메뉴: 토스트, 가격: 7,000~7,500원
메뉴: 치즈케이크, 가격: 6,500원
메뉴: 당근케이크, 가격: 6,500원
메뉴: 오레오크림치즈케이크, 가격: 6,500원
메뉴: 티라미수, 가격: 6,500원
메뉴: 황치즈케이크, 가격: 7,000원
메뉴: 쿠키, 가격: 2,800~3,200원"
BLEND 영통점,브런치,0.0,방문자 리뷰 826,블로그 리뷰 170,경기 수원시 영통구 청명남로12번길 5-27 1층,0.0,"메뉴: 크로플, 가격: 5,500원"
PPK 키친 영통점,이탈리아음식,별점 4.47,방문자 리뷰 717,블로그 리뷰 337,경기 수원시 영통구 반달로 84 1층,0.0,
하나참치,생선회,별점 4.58,방문자 리뷰 252,블로그 리뷰 344,경기 수원시 영통구 청명남로34번길 21 2층,0.0,"메뉴: 하나스페셜 무한리필(1인), 가격: 53,000원
메뉴: 참치회 무한리필(1인), 가격: 33,000원
메뉴: 특참치회 무한리필(1인), 가격: 43,000원
메뉴: 실장스페셜 무한리필(1인), 가격: 68,000원
메뉴: 참다랑어스페셜 무한리필(1인), 가격: 95,000원
메뉴: A, 가격: 100,000원
메뉴: B, 가격: 80,000원
메뉴: 초밥 12pcs, 가격: 20,000원
메뉴: 특초밥 12pcs, 가격: 30,000원"
용궁잔치,"해물,생선요리",별점 4.55,방문자 리뷰 390,블로그 리뷰 95,경기 수원시 영통구 청명남로50번길 6-19 용궁잔치1층,0.0,"메뉴: 모듬구이 大(2~3인), 가격: 45,000원
메뉴: 고등어구이大(한마리), 가격: 15,000원
메뉴: 제주갈치조림1인, 가격: 17,000원
메뉴: 묵은지고등어조림1인, 가격: 16,000원
메뉴: 제주옥돔구이(한마리), 가격: 21,000원
메뉴: 삼치구이(반마리), 가격: 16,000원
메뉴: 갈치구이, 가격: 15,000원
메뉴: 임연수구이(반마리), 가격: 15,000원
메뉴: 조기구이(2마리), 가격: 13,000원
메뉴: 가자미구이(한마리), 가격: 12,000원
메뉴: 고등어구이小(공기밥), 가격: 11,000원
메뉴: 점심특선: 생선구이1인, 가격: 11,000원
메뉴: (사이드)계란말이, 가격: 8,000원
메뉴: 병어조림1인, 가격: 23,000원
메뉴: 조기조림1인, 가격: 15,000원"
55데시벨,"카페,디저트",0.0,방문자 리뷰 239,블로그 리뷰 101,경기 수원시 영통구 영일로6번길 7 지훈빌딩 2층 55데시벨,0.0,
하누담,소고기구이,0.0,방문자 리뷰 371,블로그 리뷰 236,경기 수원시 영통구 청명남로34번길 21 테라스가든 상가 2층 하누담,0.0,
청화월,중식당,0.0,방문자 리뷰 457,블로그 리뷰 257,경기 수원시 영통구 청명북로7번길 7-6 1층,0.0,"메뉴: 사천식 마파두부, 가격: 10,000원
메뉴: 사천식 딴딴면 (+공깃밥), 가격: 10,000원
메뉴: 청화월 우육면, 가격: 11,000원
메뉴: 우육전골, 가격: 40,000원
메뉴: 라즈지, 가격: 19,500원
메뉴: 라오깐마 볶음밥, 가격: 10,000원
메뉴: 새우 95% 멘보샤, 가격: 12,000원
메뉴: 수제 레몬 크림 새우, 가격: 13,000원
메뉴: 청화월 꿔바로우, 가격: 14,000원
메뉴: 수제 마라 우육면, 가격: 12,000원"
천상한우,소고기구이,별점 4.53,방문자 리뷰 272,블로그 리뷰 60,경기 수원시 영통구 청명로 28 두성 스포렉스 1층,0.0,
얜시부 2호점,중식당,별점 4.62,방문자 리뷰 526,블로그 리뷰 184,경기 수원시 영통구 영일로6번길 47 1층 얜시부2호점,0.0,"메뉴: 마라훠궈, 가격: 변동
메뉴: 마라탕, 가격: 변동
메뉴: 마라샹궈, 가격: 변동
메뉴: 꿔바로우, 가격: 14,000원"
정통집 영통점,돼지고기구이,별점 4.34,방문자 리뷰 294,블로그 리뷰 174,경기 수원시 영통구 청명남로 32 월드프라자 101호,0.0,"메뉴: 돼지 김치구이 소, 가격: 25,000원
메뉴: 돼지김치구이 중, 가격: 30,000원
메뉴: 돼지김치구이 대, 가격: 35,000원
메뉴: 꽃껍데기, 가격: 9,000원
메뉴: 비빔국수, 가격: 5,000원
메뉴: 특미볶음밥, 가격: 2,500원"
카페 모찌나라,"카페,디저트",0.0,방문자 리뷰 661,블로그 리뷰 111,경기 수원시 영통구 매영로345번길 7 . 1층 119호,0.0,"메뉴: 딸기한상 선물세트, 가격: 38,900원
메뉴: 모둠한상 선물세트, 가격: 37,900원
메뉴: 체리 미니 모찌케이크, 가격: 27,000원
메뉴: 초코 미니 모찌케이크, 가격: 27,000원
메뉴: 딸기 미니 모찌케이크, 가격: 29,000원
메뉴: 딸기 모찌, 가격: 3,500원
메뉴: 청포도 모찌, 가격: 3,500원
메뉴: 귤 모찌, 가격: 3,500원
메뉴: 망고 모찌, 가격: 4,500원
메뉴: 블루베리 모찌, 가격: 3,700원
메뉴: 골드키위 모찌, 가격: 3,700원
메뉴: 메론 모찌, 가격: 3,700원
메뉴: 파인애플 모찌, 가격: 3,500원
메뉴: 자몽 모찌, 가격: 3,500원
메뉴: 크렌베리크림치즈 모찌, 가격: 3,500원"
삼포가는길,"해물,생선요리",별점 4.28,"방문자 리뷰 1,081",블로그 리뷰 214,경기 수원시 영통구 반달로 92,0.0,"메뉴: 명태찜小 + 시레기 추가, 가격: 43,000원
메뉴: 명태찜 中 + 시레기 추가, 가격: 53,000원
메뉴: 명태찜小, 가격: 40,000원
메뉴: 문어숙회, 가격: 60,000원
메뉴: 도루묵 전골, 가격: 40,000원
메뉴: 홍어, 가격: 40,000원
메뉴: 참골뱅이, 가격: 40,000원
메뉴: 가자미회무침, 가격: 40,000원
메뉴: 훈제오리, 가격: 35,000원
메뉴: 고등어구이, 가격: 25,000원"
찌마기 영통점,조개요리,별점 4.48,방문자 리뷰 209,블로그 리뷰 138,경기 수원시 영통구 청명남로50번길 10 1층,0.0,"메뉴: 조개찜 (소), 가격: 45,000원
메뉴: 조개찜 (중), 가격: 67,000원
메뉴: 조개찜 (대), 가격: 89,000원
메뉴: 통 가리비찜 (소), 가격: 45,000원
메뉴: 통 가리비찜 (중), 가격: 67,000원
메뉴: 통 가리비찜 (대), 가격: 89,000원"
은하전골 영통본점,"곱창,막창,양",0.0,방문자 리뷰 541,블로그 리뷰 345,경기 수원시 영통구 청명남로4번길 13-14 1층 은하전골,0.0,
화옥,와인,별점 4.83,방문자 리뷰 253,블로그 리뷰 207,경기 수원시 영통구 청명남로50번길 21-2 1층 화옥,0.0,"메뉴: Corkage 병당, 가격: 10,000원
메뉴: 토마토스튜, 가격: 28,000원
메뉴: 조개 술찜, 가격: 19,000원
메뉴: 육회 타르타르, 가격: 26,000원
메뉴: 돈마호크 스테이크, 가격: 23,000원
메뉴: 찹 스테이크, 가격: 24,000원
메뉴: 중화풍 새우관자볶음, 가격: 22,000원
메뉴: 크림 뇨끼, 가격: 19,000원
메뉴: 커리라구&가지구이, 가격: 18,000원
메뉴: 감바스알아히요, 가격: 18,000원
메뉴: 굴 알 아히요, 가격: 20,000원
메뉴: 에그인 헬, 가격: 18,000원
메뉴: 스위스 감자전, 가격: 17,000원
메뉴: 문어 & 감자, 가격: 18,000원
메뉴: 돼지안심, 가격: 16,000원"
아름다운땅,이탈리아음식,별점 4.55,방문자 리뷰 874,블로그 리뷰 222,경기 수원시 영통구 청명남로4번길 2 1층 아름다운땅,0.0,
육풍 영통프라임점,돼지고기구이,별점 4.89,"방문자 리뷰 1,206",블로그 리뷰 572,경기 수원시 영통구 매영로393번길 31 1층,0.0,
하루텐동,일식당,별점 4.34,방문자 리뷰 560,블로그 리뷰 295,경기 수원시 영통구 청명로 17 1층 하루텐동,0.0,"메뉴: 스페셜텐동, 가격: 18,000원
메뉴: 하루텐동, 가격: 12,000원
메뉴: 이카텐동, 가격: 13,000원
메뉴: 에비텐동, 가격: 15,000원
메뉴: 아나고텐동, 가격: 16,000원
메뉴: 하루텐동, 가격: 12,000원
메뉴: 에비텐동, 가격: 15,000원
메뉴: 이카텐동, 가격: 13,000원
메뉴: 아나고텐동, 가격: 16,000원
메뉴: 스페셜텐동, 가격: 18,000원"
칭차이,중식당,0.0,방문자 리뷰 149,블로그 리뷰 5,경기 수원시 영통구 매영로 390 1층,0.0,"메뉴: 미니 등심탕수육, 가격: 11,900원
메뉴: 미니 깐풍기, 가격: 12,900원
메뉴: 미니 양장피, 가격: 13,900원
메뉴: 미니 칠리 중새우, 가격: 13,900원
메뉴: 미니 크림 중새우, 가격: 13,900원
메뉴: 미니 해물 누룽지탕, 가격: 14,900원
메뉴: 깐풍기, 가격: 26,000원
메뉴: 유린기, 가격: 28,000원
메뉴: 칠리중새우, 가격: 28,000원
메뉴: 호두크림 중새우, 가격: 28,000원
메뉴: 사천식 닭날개, 가격: 28,000원"
불꽃상회 영통점,소고기구이,별점 4.72,방문자 리뷰 146,블로그 리뷰 209,경기 수원시 영통구 청명남로34번길 21 영통테라스가든주차빌딩 213호,0.0,"메뉴: 불꽃숙성등심 150g, 가격: 41,000원
메뉴: 불꽃숙성안심 150g, 가격: 41,000원
메뉴: 물냉면/비빔냉면, 가격: 7,000원
메뉴: 차돌라면, 가격: 7,000원
메뉴: 불꽃숙성부채살, 가격: 41,000원
메뉴: 한우육회 200g, 가격: 28,000원
메뉴: 돌판된장밥, 가격: 4,000원
메뉴: 건조숙성등심 150g, 가격: 변동"
홍라드 영통점,"카페,디저트",0.0,"방문자 리뷰 2,762",블로그 리뷰 194,경기 수원시 영통구 반달로 108 2층 홍라드 5호점,0.0,"메뉴: 브라운크로플, 가격: 12,000원
메뉴: 홍라드브라우니, 가격: 7,000원
메뉴: 홍라드토스트, 가격: 6,500원
메뉴: 전남친토스트, 가격: 7,000원
메뉴: 시나몬크로플, 가격: 10,000원"
수누리감자탕 영통점,감자탕,별점 4.39,"방문자 리뷰 1,985",블로그 리뷰 299,경기 수원시 영통구 덕영대로 1691 경희대 정문 앞,0.0,"메뉴: 우거지 감자탕(小), 가격: 32,000원
메뉴: 우거지 감자탕(中), 가격: 39,000원
메뉴: 우거지 감자탕(大), 가격: 46,000원
메뉴: 해남산 묵은지 감자탕(小), 가격: 35,000원
메뉴: 해남산 묵은지 감자탕(中), 가격: 42,000원
메뉴: 해남산 묵은지 감자탕(大), 가격: 49,000원
메뉴: 뼈 해물찜(中), 가격: 48,000원
메뉴: 뼈 해물찜(大), 가격: 56,000원
메뉴: 뼈해장국, 가격: 10,000원
메뉴: 뼈돌이 해장국, 가격: 10,000원
메뉴: 불고기뚝배기, 가격: 10,000원
메뉴: 트윈함박스테이크, 가격: 10,000원"
앙코르보아,"카페,디저트",별점 4.54,"방문자 리뷰 1,196",블로그 리뷰 133,경기 수원시 영통구 영일로 29 104호,0.0,
쿄쿄식당,이자카야,0.0,방문자 리뷰 464,블로그 리뷰 228,경기 수원시 영통구 반달로 24 2층,0.0,
하나비징기스칸 양갈비 수원 영통점,양갈비,0.0,방문자 리뷰 179,블로그 리뷰 456,경기 수원시 영통구 청명남로34번길 21 테라스가든112호,0.0,
